province,district,zone,soil_type,rainfall_mm,temperature_c,pH,season,shade,chosen_crop,good_bad
North Western,Puttalam,Dry Zone,loamy,2429,26.0,7.5,Maha,no,vegetables,1
North Western,Puttalam,Dry Zone,loamy,2429,26.0,7.5,Maha,no,maize,0
North Western,Puttalam,Dry Zone,loamy,2429,26.0,7.5,Maha,no,tea,0
Southern,Matara,Intermediate Zone,clay,2187,23.6,7.3,Yala,no,coconut,1
Southern,Matara,Intermediate Zone,clay,2187,23.6,7.3,Yala,no,mushroom,0
Southern,Matara,Intermediate Zone,clay,2187,23.6,7.3,Yala,no,ginger,0
Sabaragamuwa,Ratnapura,Intermediate Zone,clay,1849,22.4,4.8,Maha,no,ginger,1
Sabaragamuwa,Ratnapura,Intermediate Zone,clay,1849,22.4,4.8,Maha,no,turmeric,0
Sabaragamuwa,Ratnapura,Intermediate Zone,clay,1849,22.4,4.8,Maha,no,vegetables,0
Northern,Mullaitivu,Intermediate Zone,compost_rich,1103,32.4,5.0,Maha,no,maize,1
Northern,Mullaitivu,Intermediate Zone,compost_rich,1103,32.4,5.0,Maha,no,turmeric,0
Northern,Mullaitivu,Intermediate Zone,compost_rich,1103,32.4,5.0,Maha,no,tea,0
North Western,Puttalam,Wet Zone,clay,1522,28.0,5.3,Yala,yes,coconut,1
North Western,Puttalam,Wet Zone,clay,1522,28.0,5.3,Yala,yes,rubber,0
North Western,Puttalam,Wet Zone,clay,1522,28.0,5.3,Yala,yes,mushroom,0
Sabaragamuwa,Ratnapura,Wet Zone,clay_loam,1239,30.8,6.3,Maha,yes,rubber,1
Sabaragamuwa,Ratnapura,Wet Zone,clay_loam,1239,30.8,6.3,Maha,yes,cinnamon,0
Sabaragamuwa,Ratnapura,Wet Zone,clay_loam,1239,30.8,6.3,Maha,yes,banana,0
Eastern,Batticaloa,Dry Zone,compost_rich,2644,32.9,5.7,Maha,no,ginger,1
Eastern,Batticaloa,Dry Zone,compost_rich,2644,32.9,5.7,Maha,no,paddy,0
Eastern,Batticaloa,Dry Zone,compost_rich,2644,32.9,5.7,Maha,no,maize,0
Eastern,Ampara,Wet Zone,clay_loam,1296,29.9,7.3,Yala,yes,vegetables,1
Eastern,Ampara,Wet Zone,clay_loam,1296,29.9,7.3,Yala,yes,tea,0
Eastern,Ampara,Wet Zone,clay_loam,1296,29.9,7.3,Yala,yes,ginger,0
Uva,Badulla,Wet Zone,loamy,1402,27.2,4.7,Maha,no,vegetables,1
Uva,Badulla,Wet Zone,loamy,1402,27.2,4.7,Maha,no,pepper,0
Uva,Badulla,Wet Zone,loamy,1402,27.2,4.7,Maha,no,paddy,0
Sabaragamuwa,Ratnapura,Intermediate Zone,clay,904,21.4,7.2,Maha,yes,coffee,1
Sabaragamuwa,Ratnapura,Intermediate Zone,clay,904,21.4,7.2,Maha,yes,maize,0
Sabaragamuwa,Ratnapura,Intermediate Zone,clay,904,21.4,7.2,Maha,yes,banana,0
Eastern,Batticaloa,Dry Zone,clay,1459,27.5,5.7,Maha,yes,paddy,1
Eastern,Batticaloa,Dry Zone,clay,1459,27.5,5.7,Maha,yes,fruits,0
Eastern,Batticaloa,Dry Zone,clay,1459,27.5,5.7,Maha,yes,maize,0
Southern,Hambantota,Dry Zone,clay,2139,27.7,6.7,Maha,no,paddy,1
Southern,Hambantota,Dry Zone,clay,2139,27.7,6.7,Maha,no,coconut,0
Southern,Hambantota,Dry Zone,clay,2139,27.7,6.7,Maha,no,coffee,0
Eastern,Ampara,Dry Zone,clay,1230,26.5,6.8,Yala,yes,paddy,1
Eastern,Ampara,Dry Zone,clay,1230,26.5,6.8,Yala,yes,rubber,0
Eastern,Ampara,Dry Zone,clay,1230,26.5,6.8,Yala,yes,pepper,0
North Central,Anuradhapura,Wet Zone,compost_rich,2181,27.2,4.7,Yala,yes,mushroom,1
North Central,Anuradhapura,Wet Zone,compost_rich,2181,27.2,4.7,Yala,yes,cinnamon,0
North Central,Anuradhapura,Wet Zone,compost_rich,2181,27.2,4.7,Yala,yes,maize,0
North Western,Puttalam,Dry Zone,clay,1519,26.9,7.1,Yala,yes,paddy,1
North Western,Puttalam,Dry Zone,clay,1519,26.9,7.1,Yala,yes,fruits,0
North Western,Puttalam,Dry Zone,clay,1519,26.9,7.1,Yala,yes,banana,0
Eastern,Trincomalee,Dry Zone,sandy_loam,2509,32.8,5.8,Yala,yes,banana,1
Eastern,Trincomalee,Dry Zone,sandy_loam,2509,32.8,5.8,Yala,yes,maize,0
Eastern,Trincomalee,Dry Zone,sandy_loam,2509,32.8,5.8,Yala,yes,turmeric,0
Central,Matale,Wet Zone,sandy_loam,1364,26.7,6.1,Maha,yes,fruits,1
Central,Matale,Wet Zone,sandy_loam,1364,26.7,6.1,Maha,yes,maize,0
Central,Matale,Wet Zone,sandy_loam,1364,26.7,6.1,Maha,yes,coffee,0
North Central,Anuradhapura,Dry Zone,sandy_loam,2954,29.3,6.6,Yala,no,banana,1
North Central,Anuradhapura,Dry Zone,sandy_loam,2954,29.3,6.6,Yala,no,rubber,0
North Central,Anuradhapura,Dry Zone,sandy_loam,2954,29.3,6.6,Yala,no,maize,0
North Western,Kurunegala,Dry Zone,clay,2248,30.2,6.5,Maha,yes,paddy,1
North Western,Kurunegala,Dry Zone,clay,2248,30.2,6.5,Maha,yes,ginger,0
North Western,Kurunegala,Dry Zone,clay,2248,30.2,6.5,Maha,yes,cinnamon,0
Western,Colombo,Intermediate Zone,compost_rich,1225,28.0,5.2,Maha,no,coconut,1
Western,Colombo,Intermediate Zone,compost_rich,1225,28.0,5.2,Maha,no,turmeric,0
Western,Colombo,Intermediate Zone,compost_rich,1225,28.0,5.2,Maha,no,fruits,0
Southern,Hambantota,Intermediate Zone,clay,1580,24.3,6.8,Yala,yes,coconut,1
Southern,Hambantota,Intermediate Zone,clay,1580,24.3,6.8,Yala,yes,pepper,0
Southern,Hambantota,Intermediate Zone,clay,1580,24.3,6.8,Yala,yes,maize,0
Western,Kalutara,Intermediate Zone,loamy,804,26.2,6.9,Maha,yes,coconut,1
Western,Kalutara,Intermediate Zone,loamy,804,26.2,6.9,Maha,yes,fruits,0
Western,Kalutara,Intermediate Zone,loamy,804,26.2,6.9,Maha,yes,banana,0
Eastern,Batticaloa,Wet Zone,clay,2730,21.2,6.1,Maha,no,cinnamon,1
Eastern,Batticaloa,Wet Zone,clay,2730,21.2,6.1,Maha,no,banana,0
Eastern,Batticaloa,Wet Zone,clay,2730,21.2,6.1,Maha,no,fruits,0
Uva,Badulla,Wet Zone,sandy_loam,1675,29.5,4.9,Yala,no,banana,1
Uva,Badulla,Wet Zone,sandy_loam,1675,29.5,4.9,Yala,no,rubber,0
Uva,Badulla,Wet Zone,sandy_loam,1675,29.5,4.9,Yala,no,ginger,0
Sabaragamuwa,Kegalle,Wet Zone,sandy_loam,2981,27.7,5.5,Maha,no,rubber,1
Sabaragamuwa,Kegalle,Wet Zone,sandy_loam,2981,27.7,5.5,Maha,no,pepper,0
Sabaragamuwa,Kegalle,Wet Zone,sandy_loam,2981,27.7,5.5,Maha,no,coconut,0
North Central,Polonnaruwa,Wet Zone,sandy_loam,2445,23.8,4.8,Maha,yes,coconut,1
North Central,Polonnaruwa,Wet Zone,sandy_loam,2445,23.8,4.8,Maha,yes,vegetables,0
North Central,Polonnaruwa,Wet Zone,sandy_loam,2445,23.8,4.8,Maha,yes,mushroom,0
Central,Matale,Dry Zone,clay,826,31.5,4.6,Yala,no,coffee,1
Central,Matale,Dry Zone,clay,826,31.5,4.6,Yala,no,cinnamon,0
Central,Matale,Dry Zone,clay,826,31.5,4.6,Yala,no,tea,0
Southern,Matara,Intermediate Zone,clay,2877,21.9,7.2,Maha,no,coconut,1
Southern,Matara,Intermediate Zone,clay,2877,21.9,7.2,Maha,no,rubber,0
Southern,Matara,Intermediate Zone,clay,2877,21.9,7.2,Maha,no,banana,0
Central,Matale,Wet Zone,sandy_loam,2993,30.5,4.9,Yala,no,banana,1
Central,Matale,Wet Zone,sandy_loam,2993,30.5,4.9,Yala,no,ginger,0
Central,Matale,Wet Zone,sandy_loam,2993,30.5,4.9,Yala,no,coconut,0
Southern,Galle,Wet Zone,compost_rich,1075,23.4,6.9,Yala,no,coconut,1
Southern,Galle,Wet Zone,compost_rich,1075,23.4,6.9,Yala,no,fruits,0
Southern,Galle,Wet Zone,compost_rich,1075,23.4,6.9,Yala,no,cinnamon,0
North Western,Puttalam,Dry Zone,loamy,2249,23.5,6.6,Yala,no,turmeric,1
North Western,Puttalam,Dry Zone,loamy,2249,23.5,6.6,Yala,no,tea,0
North Western,Puttalam,Dry Zone,loamy,2249,23.5,6.6,Yala,no,rubber,0
Uva,Badulla,Wet Zone,sandy_loam,1923,33.7,5.1,Maha,no,banana,1
Uva,Badulla,Wet Zone,sandy_loam,1923,33.7,5.1,Maha,no,ginger,0
Uva,Badulla,Wet Zone,sandy_loam,1923,33.7,5.1,Maha,no,coconut,0
Central,Nuwara Eliya,Intermediate Zone,clay,2349,29.2,7.1,Yala,yes,cinnamon,1
Central,Nuwara Eliya,Intermediate Zone,clay,2349,29.2,7.1,Yala,yes,banana,0
Central,Nuwara Eliya,Intermediate Zone,clay,2349,29.2,7.1,Yala,yes,coffee,0
Eastern,Trincomalee,Intermediate Zone,clay_loam,954,31.3,6.8,Maha,no,ginger,1
Eastern,Trincomalee,Intermediate Zone,clay_loam,954,31.3,6.8,Maha,no,coffee,0
Eastern,Trincomalee,Intermediate Zone,clay_loam,954,31.3,6.8,Maha,no,paddy,0
North Central,Polonnaruwa,Intermediate Zone,sandy_loam,2826,28.2,6.0,Yala,yes,banana,1
North Central,Polonnaruwa,Intermediate Zone,sandy_loam,2826,28.2,6.0,Yala,yes,pepper,0
North Central,Polonnaruwa,Intermediate Zone,sandy_loam,2826,28.2,6.0,Yala,yes,cinnamon,0
Southern,Hambantota,Wet Zone,compost_rich,1877,29.6,5.6,Yala,no,coconut,1
Southern,Hambantota,Wet Zone,compost_rich,1877,29.6,5.6,Yala,no,turmeric,0
Southern,Hambantota,Wet Zone,compost_rich,1877,29.6,5.6,Yala,no,tea,0
Southern,Matara,Wet Zone,compost_rich,966,33.6,7.2,Yala,yes,coconut,1
Southern,Matara,Wet Zone,compost_rich,966,33.6,7.2,Yala,yes,rubber,0
Southern,Matara,Wet Zone,compost_rich,966,33.6,7.2,Yala,yes,pepper,0
North Western,Puttalam,Wet Zone,sandy_loam,1099,33.1,6.5,Yala,no,coconut,1
North Western,Puttalam,Wet Zone,sandy_loam,1099,33.1,6.5,Yala,no,ginger,0
North Western,Puttalam,Wet Zone,sandy_loam,1099,33.1,6.5,Yala,no,coffee,0
Eastern,Batticaloa,Intermediate Zone,loamy,2001,22.4,5.3,Maha,no,coffee,1
Eastern,Batticaloa,Intermediate Zone,loamy,2001,22.4,5.3,Maha,no,pepper,0
Eastern,Batticaloa,Intermediate Zone,loamy,2001,22.4,5.3,Maha,no,fruits,0
North Central,Polonnaruwa,Intermediate Zone,loamy,1356,33.8,7.0,Maha,no,maize,1
North Central,Polonnaruwa,Intermediate Zone,loamy,1356,33.8,7.0,Maha,no,pepper,0
North Central,Polonnaruwa,Intermediate Zone,loamy,1356,33.8,7.0,Maha,no,tea,0
Eastern,Ampara,Dry Zone,compost_rich,2194,27.0,6.7,Yala,no,banana,1
Eastern,Ampara,Dry Zone,compost_rich,2194,27.0,6.7,Yala,no,rubber,0
Eastern,Ampara,Dry Zone,compost_rich,2194,27.0,6.7,Yala,no,ginger,0
Northern,Mullaitivu,Intermediate Zone,clay,2533,28.8,4.6,Maha,no,vegetables,1
Northern,Mullaitivu,Intermediate Zone,clay,2533,28.8,4.6,Maha,no,mushroom,0
Northern,Mullaitivu,Intermediate Zone,clay,2533,28.8,4.6,Maha,no,rubber,0
Southern,Matara,Dry Zone,compost_rich,1374,28.4,6.2,Maha,no,maize,1
Southern,Matara,Dry Zone,compost_rich,1374,28.4,6.2,Maha,no,coconut,0
Southern,Matara,Dry Zone,compost_rich,1374,28.4,6.2,Maha,no,tea,0
Eastern,Trincomalee,Dry Zone,sandy_loam,2637,22.0,5.9,Maha,yes,vegetables,1
Eastern,Trincomalee,Dry Zone,sandy_loam,2637,22.0,5.9,Maha,yes,coffee,0
Eastern,Trincomalee,Dry Zone,sandy_loam,2637,22.0,5.9,Maha,yes,maize,0
Eastern,Batticaloa,Intermediate Zone,sandy_loam,1784,22.0,6.2,Maha,yes,banana,1
Eastern,Batticaloa,Intermediate Zone,sandy_loam,1784,22.0,6.2,Maha,yes,tea,0
Eastern,Batticaloa,Intermediate Zone,sandy_loam,1784,22.0,6.2,Maha,yes,fruits,0
Western,Kalutara,Dry Zone,clay_loam,1717,28.3,4.9,Maha,yes,paddy,1
Western,Kalutara,Dry Zone,clay_loam,1717,28.3,4.9,Maha,yes,vegetables,0
Western,Kalutara,Dry Zone,clay_loam,1717,28.3,4.9,Maha,yes,turmeric,0
North Central,Polonnaruwa,Intermediate Zone,loamy,2809,25.3,5.4,Yala,no,turmeric,1
North Central,Polonnaruwa,Intermediate Zone,loamy,2809,25.3,5.4,Yala,no,fruits,0
North Central,Polonnaruwa,Intermediate Zone,loamy,2809,25.3,5.4,Yala,no,pepper,0
Eastern,Batticaloa,Intermediate Zone,clay,2019,31.6,4.6,Maha,no,fruits,1
Eastern,Batticaloa,Intermediate Zone,clay,2019,31.6,4.6,Maha,no,maize,0
Eastern,Batticaloa,Intermediate Zone,clay,2019,31.6,4.6,Maha,no,turmeric,0
North Central,Anuradhapura,Wet Zone,clay_loam,2637,24.2,5.5,Yala,no,turmeric,1
North Central,Anuradhapura,Wet Zone,clay_loam,2637,24.2,5.5,Yala,no,vegetables,0
North Central,Anuradhapura,Wet Zone,clay_loam,2637,24.2,5.5,Yala,no,coffee,0
North Western,Kurunegala,Wet Zone,clay_loam,2533,24.5,6.1,Yala,yes,coconut,1
North Western,Kurunegala,Wet Zone,clay_loam,2533,24.5,6.1,Yala,yes,vegetables,0
North Western,Kurunegala,Wet Zone,clay_loam,2533,24.5,6.1,Yala,yes,pepper,0
Eastern,Batticaloa,Wet Zone,sandy_loam,1963,28.9,6.0,Yala,no,banana,1
Eastern,Batticaloa,Wet Zone,sandy_loam,1963,28.9,6.0,Yala,no,maize,0
Eastern,Batticaloa,Wet Zone,sandy_loam,1963,28.9,6.0,Yala,no,vegetables,0
Southern,Matara,Dry Zone,loamy,971,29.9,6.4,Maha,no,coconut,1
Southern,Matara,Dry Zone,loamy,971,29.9,6.4,Maha,no,maize,0
Southern,Matara,Dry Zone,loamy,971,29.9,6.4,Maha,no,tea,0
Southern,Hambantota,Dry Zone,compost_rich,2550,22.4,5.9,Maha,no,vegetables,1
Southern,Hambantota,Dry Zone,compost_rich,2550,22.4,5.9,Maha,no,turmeric,0
Southern,Hambantota,Dry Zone,compost_rich,2550,22.4,5.9,Maha,no,ginger,0
Eastern,Batticaloa,Dry Zone,clay_loam,2338,22.9,4.9,Yala,yes,paddy,1
Eastern,Batticaloa,Dry Zone,clay_loam,2338,22.9,4.9,Yala,yes,ginger,0
Eastern,Batticaloa,Dry Zone,clay_loam,2338,22.9,4.9,Yala,yes,cinnamon,0
Southern,Matara,Intermediate Zone,sandy_loam,1927,21.3,5.8,Maha,no,coconut,1
Southern,Matara,Intermediate Zone,sandy_loam,1927,21.3,5.8,Maha,no,pepper,0
Southern,Matara,Intermediate Zone,sandy_loam,1927,21.3,5.8,Maha,no,mushroom,0
Sabaragamuwa,Kegalle,Dry Zone,sandy_loam,1755,32.9,7.4,Yala,no,banana,1
Sabaragamuwa,Kegalle,Dry Zone,sandy_loam,1755,32.9,7.4,Yala,no,vegetables,0
Sabaragamuwa,Kegalle,Dry Zone,sandy_loam,1755,32.9,7.4,Yala,no,tea,0
North Western,Kurunegala,Intermediate Zone,loamy,2519,28.8,5.6,Maha,yes,coconut,1
North Western,Kurunegala,Intermediate Zone,loamy,2519,28.8,5.6,Maha,yes,vegetables,0
North Western,Kurunegala,Intermediate Zone,loamy,2519,28.8,5.6,Maha,yes,maize,0
Central,Matale,Dry Zone,sandy_loam,2006,27.5,6.8,Maha,yes,turmeric,1
Central,Matale,Dry Zone,sandy_loam,2006,27.5,6.8,Maha,yes,fruits,0
Central,Matale,Dry Zone,sandy_loam,2006,27.5,6.8,Maha,yes,cinnamon,0
Northern,Jaffna,Dry Zone,compost_rich,1796,24.0,6.0,Maha,no,paddy,1
Northern,Jaffna,Dry Zone,compost_rich,1796,24.0,6.0,Maha,no,pepper,0
Northern,Jaffna,Dry Zone,compost_rich,1796,24.0,6.0,Maha,no,turmeric,0
Central,Kandy,Intermediate Zone,sandy_loam,1494,31.3,5.3,Yala,no,banana,1
Central,Kandy,Intermediate Zone,sandy_loam,1494,31.3,5.3,Yala,no,maize,0
Central,Kandy,Intermediate Zone,sandy_loam,1494,31.3,5.3,Yala,no,paddy,0
Eastern,Ampara,Intermediate Zone,clay_loam,1530,33.7,5.0,Maha,no,tea,1
Eastern,Ampara,Intermediate Zone,clay_loam,1530,33.7,5.0,Maha,no,vegetables,0
Eastern,Ampara,Intermediate Zone,clay_loam,1530,33.7,5.0,Maha,no,mushroom,0
Southern,Matara,Dry Zone,clay_loam,2326,20.5,5.8,Maha,yes,paddy,1
Southern,Matara,Dry Zone,clay_loam,2326,20.5,5.8,Maha,yes,tea,0
Southern,Matara,Dry Zone,clay_loam,2326,20.5,5.8,Maha,yes,mushroom,0
Northern,Kilinochchi,Intermediate Zone,loamy,2701,33.2,6.4,Maha,yes,vegetables,1
Northern,Kilinochchi,Intermediate Zone,loamy,2701,33.2,6.4,Maha,yes,rubber,0
Northern,Kilinochchi,Intermediate Zone,loamy,2701,33.2,6.4,Maha,yes,fruits,0
North Central,Anuradhapura,Wet Zone,compost_rich,2920,33.6,7.3,Maha,no,paddy,1
North Central,Anuradhapura,Wet Zone,compost_rich,2920,33.6,7.3,Maha,no,coffee,0
North Central,Anuradhapura,Wet Zone,compost_rich,2920,33.6,7.3,Maha,no,tea,0
North Western,Kurunegala,Dry Zone,sandy_loam,2904,20.5,6.7,Yala,no,pepper,1
North Western,Kurunegala,Dry Zone,sandy_loam,2904,20.5,6.7,Yala,no,vegetables,0
North Western,Kurunegala,Dry Zone,sandy_loam,2904,20.5,6.7,Yala,no,ginger,0
Uva,Monaragala,Wet Zone,compost_rich,1633,26.8,6.1,Yala,yes,mushroom,1
Uva,Monaragala,Wet Zone,compost_rich,1633,26.8,6.1,Yala,yes,vegetables,0
Uva,Monaragala,Wet Zone,compost_rich,1633,26.8,6.1,Yala,yes,fruits,0
Northern,Mannar,Dry Zone,compost_rich,1452,32.3,4.6,Yala,yes,mushroom,1
Northern,Mannar,Dry Zone,compost_rich,1452,32.3,4.6,Yala,yes,maize,0
Northern,Mannar,Dry Zone,compost_rich,1452,32.3,4.6,Yala,yes,cinnamon,0
Eastern,Trincomalee,Intermediate Zone,clay_loam,2344,23.9,6.9,Maha,no,mushroom,1
Eastern,Trincomalee,Intermediate Zone,clay_loam,2344,23.9,6.9,Maha,no,ginger,0
Eastern,Trincomalee,Intermediate Zone,clay_loam,2344,23.9,6.9,Maha,no,tea,0
Sabaragamuwa,Ratnapura,Wet Zone,sandy_loam,2124,29.5,5.1,Yala,no,rubber,1
Sabaragamuwa,Ratnapura,Wet Zone,sandy_loam,2124,29.5,5.1,Yala,no,coconut,0
Sabaragamuwa,Ratnapura,Wet Zone,sandy_loam,2124,29.5,5.1,Yala,no,turmeric,0
North Western,Kurunegala,Intermediate Zone,loamy,1920,22.3,6.4,Yala,yes,coconut,1
North Western,Kurunegala,Intermediate Zone,loamy,1920,22.3,6.4,Yala,yes,fruits,0
North Western,Kurunegala,Intermediate Zone,loamy,1920,22.3,6.4,Yala,yes,paddy,0
Southern,Matara,Dry Zone,clay,2877,27.8,4.6,Yala,no,paddy,1
Southern,Matara,Dry Zone,clay,2877,27.8,4.6,Yala,no,ginger,0
Southern,Matara,Dry Zone,clay,2877,27.8,4.6,Yala,no,banana,0
North Central,Anuradhapura,Intermediate Zone,loamy,2090,25.1,5.1,Maha,yes,coffee,1
North Central,Anuradhapura,Intermediate Zone,loamy,2090,25.1,5.1,Maha,yes,banana,0
North Central,Anuradhapura,Intermediate Zone,loamy,2090,25.1,5.1,Maha,yes,tea,0
North Central,Anuradhapura,Intermediate Zone,compost_rich,1289,25.9,5.0,Yala,no,ginger,1
North Central,Anuradhapura,Intermediate Zone,compost_rich,1289,25.9,5.0,Yala,no,turmeric,0
North Central,Anuradhapura,Intermediate Zone,compost_rich,1289,25.9,5.0,Yala,no,rubber,0
Uva,Monaragala,Intermediate Zone,clay,1506,22.7,6.6,Yala,no,turmeric,1
Uva,Monaragala,Intermediate Zone,clay,1506,22.7,6.6,Yala,no,coffee,0
Uva,Monaragala,Intermediate Zone,clay,1506,22.7,6.6,Yala,no,tea,0
Uva,Badulla,Dry Zone,compost_rich,2495,25.6,6.9,Maha,no,rubber,1
Uva,Badulla,Dry Zone,compost_rich,2495,25.6,6.9,Maha,no,fruits,0
Uva,Badulla,Dry Zone,compost_rich,2495,25.6,6.9,Maha,no,banana,0
Sabaragamuwa,Kegalle,Intermediate Zone,clay,2437,20.7,4.6,Yala,yes,fruits,1
Sabaragamuwa,Kegalle,Intermediate Zone,clay,2437,20.7,4.6,Yala,yes,coffee,0
Sabaragamuwa,Kegalle,Intermediate Zone,clay,2437,20.7,4.6,Yala,yes,ginger,0
Central,Matale,Intermediate Zone,clay_loam,1884,24.3,6.6,Yala,yes,vegetables,1
Central,Matale,Intermediate Zone,clay_loam,1884,24.3,6.6,Yala,yes,coffee,0
Central,Matale,Intermediate Zone,clay_loam,1884,24.3,6.6,Yala,yes,tea,0
Sabaragamuwa,Kegalle,Intermediate Zone,clay_loam,2108,24.1,4.7,Yala,yes,fruits,1
Sabaragamuwa,Kegalle,Intermediate Zone,clay_loam,2108,24.1,4.7,Yala,yes,paddy,0
Sabaragamuwa,Kegalle,Intermediate Zone,clay_loam,2108,24.1,4.7,Yala,yes,coffee,0
Eastern,Batticaloa,Wet Zone,clay,2196,29.5,5.7,Yala,yes,tea,1
Eastern,Batticaloa,Wet Zone,clay,2196,29.5,5.7,Yala,yes,ginger,0
Eastern,Batticaloa,Wet Zone,clay,2196,29.5,5.7,Yala,yes,vegetables,0
Western,Kalutara,Intermediate Zone,clay_loam,2669,24.9,4.9,Yala,yes,coconut,1
Western,Kalutara,Intermediate Zone,clay_loam,2669,24.9,4.9,Yala,yes,banana,0
Western,Kalutara,Intermediate Zone,clay_loam,2669,24.9,4.9,Yala,yes,mushroom,0
North Central,Anuradhapura,Dry Zone,compost_rich,800,33.2,6.5,Maha,no,maize,1
North Central,Anuradhapura,Dry Zone,compost_rich,800,33.2,6.5,Maha,no,ginger,0
North Central,Anuradhapura,Dry Zone,compost_rich,800,33.2,6.5,Maha,no,fruits,0
Central,Nuwara Eliya,Wet Zone,loamy,1708,26.9,6.8,Maha,yes,pepper,1
Central,Nuwara Eliya,Wet Zone,loamy,1708,26.9,6.8,Maha,yes,mushroom,0
Central,Nuwara Eliya,Wet Zone,loamy,1708,26.9,6.8,Maha,yes,turmeric,0
Southern,Hambantota,Dry Zone,sandy_loam,2493,31.2,4.9,Maha,no,banana,1
Southern,Hambantota,Dry Zone,sandy_loam,2493,31.2,4.9,Maha,no,rubber,0
Southern,Hambantota,Dry Zone,sandy_loam,2493,31.2,4.9,Maha,no,tea,0
Uva,Badulla,Wet Zone,clay,1377,26.3,5.9,Yala,yes,coconut,1
Uva,Badulla,Wet Zone,clay,1377,26.3,5.9,Yala,yes,vegetables,0
Uva,Badulla,Wet Zone,clay,1377,26.3,5.9,Yala,yes,ginger,0
Western,Colombo,Dry Zone,compost_rich,1350,23.3,5.9,Yala,no,ginger,1
Western,Colombo,Dry Zone,compost_rich,1350,23.3,5.9,Yala,no,banana,0
Western,Colombo,Dry Zone,compost_rich,1350,23.3,5.9,Yala,no,mushroom,0
Western,Gampaha,Dry Zone,compost_rich,2908,26.0,6.5,Yala,no,coconut,1
Western,Gampaha,Dry Zone,compost_rich,2908,26.0,6.5,Yala,no,tea,0
Western,Gampaha,Dry Zone,compost_rich,2908,26.0,6.5,Yala,no,vegetables,0
Southern,Hambantota,Wet Zone,sandy_loam,2568,30.9,5.9,Yala,yes,coconut,1
Southern,Hambantota,Wet Zone,sandy_loam,2568,30.9,5.9,Yala,yes,rubber,0
Southern,Hambantota,Wet Zone,sandy_loam,2568,30.9,5.9,Yala,yes,tea,0
Southern,Hambantota,Intermediate Zone,loamy,1652,33.2,7.1,Maha,yes,coconut,1
Southern,Hambantota,Intermediate Zone,loamy,1652,33.2,7.1,Maha,yes,ginger,0
Southern,Hambantota,Intermediate Zone,loamy,1652,33.2,7.1,Maha,yes,coffee,0
Central,Matale,Dry Zone,clay,1271,20.3,4.8,Yala,no,paddy,1
Central,Matale,Dry Zone,clay,1271,20.3,4.8,Yala,no,mushroom,0
Central,Matale,Dry Zone,clay,1271,20.3,4.8,Yala,no,tea,0
North Western,Kurunegala,Intermediate Zone,sandy_loam,2473,29.2,6.5,Maha,no,coconut,1
North Western,Kurunegala,Intermediate Zone,sandy_loam,2473,29.2,6.5,Maha,no,banana,0
North Western,Kurunegala,Intermediate Zone,sandy_loam,2473,29.2,6.5,Maha,no,coffee,0
Northern,Mullaitivu,Intermediate Zone,clay,2910,30.2,5.2,Maha,no,banana,1
Northern,Mullaitivu,Intermediate Zone,clay,2910,30.2,5.2,Maha,no,coconut,0
Northern,Mullaitivu,Intermediate Zone,clay,2910,30.2,5.2,Maha,no,paddy,0
Uva,Monaragala,Wet Zone,sandy_loam,1542,24.9,5.1,Yala,no,ginger,1
Uva,Monaragala,Wet Zone,sandy_loam,1542,24.9,5.1,Yala,no,rubber,0
Uva,Monaragala,Wet Zone,sandy_loam,1542,24.9,5.1,Yala,no,mushroom,0
Uva,Badulla,Wet Zone,compost_rich,1499,26.7,5.6,Maha,yes,mushroom,1
Uva,Badulla,Wet Zone,compost_rich,1499,26.7,5.6,Maha,yes,banana,0
Uva,Badulla,Wet Zone,compost_rich,1499,26.7,5.6,Maha,yes,tea,0
Uva,Monaragala,Dry Zone,loamy,882,22.9,4.6,Maha,yes,mushroom,1
Uva,Monaragala,Dry Zone,loamy,882,22.9,4.6,Maha,yes,maize,0
Uva,Monaragala,Dry Zone,loamy,882,22.9,4.6,Maha,yes,rubber,0
Southern,Hambantota,Intermediate Zone,compost_rich,2541,28.6,5.4,Yala,no,coconut,1
Southern,Hambantota,Intermediate Zone,compost_rich,2541,28.6,5.4,Yala,no,pepper,0
Southern,Hambantota,Intermediate Zone,compost_rich,2541,28.6,5.4,Yala,no,turmeric,0
North Western,Kurunegala,Wet Zone,clay,1963,28.7,6.1,Yala,yes,coconut,1
North Western,Kurunegala,Wet Zone,clay,1963,28.7,6.1,Yala,yes,vegetables,0
North Western,Kurunegala,Wet Zone,clay,1963,28.7,6.1,Yala,yes,banana,0
North Western,Puttalam,Wet Zone,sandy_loam,908,23.0,7.2,Maha,yes,coconut,1
North Western,Puttalam,Wet Zone,sandy_loam,908,23.0,7.2,Maha,yes,ginger,0
North Western,Puttalam,Wet Zone,sandy_loam,908,23.0,7.2,Maha,yes,banana,0
Western,Kalutara,Intermediate Zone,clay_loam,1190,20.6,7.0,Yala,yes,coconut,1
Western,Kalutara,Intermediate Zone,clay_loam,1190,20.6,7.0,Yala,yes,banana,0
Western,Kalutara,Intermediate Zone,clay_loam,1190,20.6,7.0,Yala,yes,cinnamon,0
Western,Kalutara,Wet Zone,clay,2930,33.6,4.9,Yala,no,rubber,1
Western,Kalutara,Wet Zone,clay,2930,33.6,4.9,Yala,no,coffee,0
